time,Rx,Ry,Rz,Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],mmm,distance,R(km),volacity,B_n,Vx min/max,Vy min/max,Vz min/max,Vx min/max.1,Vx min/max.2,Vx min/max.3,MOON Rx(km)[J2000-EARTH],MOON Ry(km)[J2000-EARTH],MOON Rz(km)[J2000-EARTH]
85.63913203,3960.0,-4660.0,-4450.0,5.57,3.96,2.48,59529.04604,603.4021002190816,7563.048327228909,7.219141223164982,2071973.082480537,,,,,,,-318000.0,208000.0,120000.0
86.63913203,4290.0,-4410.0,-4290.0,5.34,4.21,2.73,59529.04604,610.6723753170404,7500.419988240658,7.270275097958812,2106719.402555134,,,,,,,-319000.0,208000.0,120000.0
87.63913203,4600.0,-4150.0,-4120.0,5.09,4.46,2.97,59529.04604,617.9998987731611,7440.221770888284,7.327523456120765,2140947.898563006,,,,,,,-319000.0,208000.0,120000.0
88.63913203,4900.0,-3880.0,-3940.0,4.81,4.69,3.21,59529.04604,625.3904738522738,7388.369238201351,7.390575079112586,2171104.24866202,,,,,,,-319000.0,208000.0,120000.0
89.63913203,5180.0,-3590.0,-3740.0,4.51,4.92,3.44,59529.04604,632.836029573642,7328.581035916844,7.445555721368285,2206673.457559709,,,,,,,-319000.0,208000.0,120000.0
90.63913203,5440.0,-3290.0,-3520.0,4.18,5.13,3.66,59529.04604,640.3446978976526,7266.91819136558,7.508668324010589,2244281.440270755,,,,,,,-319000.0,208000.0,120000.0
91.63913203,5680.0,-2970.0,-3300.0,3.83,5.33,3.88,59529.04604,647.9067677201285,7209.251001317682,7.562069822475855,2280329.298427515,,,,,,,-319000.0,208000.0,119000.0
92.63913203,5900.0,-2650.0,-3060.0,3.45,5.51,4.08,59529.04604,655.5312152410969,7155.145002024767,7.624447520968323,2314946.621441116,,,,,,,-319000.0,208000.0,119000.0
93.63913203,6090.0,-2310.0,-2810.0,3.06,5.67,4.28,59529.04604,663.2064351076544,7093.680286001054,7.67521986655757,2355237.125493329,,,,,,,-319000.0,208000.0,119000.0
94.63913203,6260.0,-1970.0,-2540.0,2.64,5.82,4.46,59529.04604,670.9414787403691,7037.05193955537,7.735043632714685,2393295.625936977,,,,,,,-319000.0,208000.0,119000.0
95.63913203,6410.0,-1610.0,-2270.0,2.2,5.94,4.63,59529.04604,678.7346552429257,6988.068402641748,7.79317650255658,2426965.29046819,,,,,,,-319000.0,208000.0,119000.0
96.63913203,6530.0,-1250.0,-1990.0,1.74,6.04,4.78,59529.04604,686.5807052045305,6939.992795385309,7.846049961604884,2460706.525189453,,,,,,,-319000.0,208000.0,119000.0
97.63913203,6620.0,-888.0,-1700.0,1.26,6.12,4.91,59529.04604,694.4773880524104,6892.237952943877,7.896682847879862,2494924.077252195,,,,,,,-319000.0,208000.0,119000.0
98.63913203,6680.0,-519.0,-1400.0,0.771,6.17,5.03,59529.04604,702.4240917715634,6844.834621815197,7.946703719152993,2529600.514396091,,,,,,,-319000.0,208000.0,119000.0
99.63913203,6710.0,-148.0,-1100.0,0.266,6.2,5.12,59529.04604,710.421856521792,6801.176662901796,7.997764750228654,2562180.657152364,,,,,,,-319000.0,208000.0,119000.0
100.1082326,6710.0,26.6,-951.0,0.0246,6.2,5.16,59454.07604,714.1958618899853,6777.10915951632,8.045194590561499,2580411.081352227,,,,,,,-319000.0,208000.0,119000.0
101.1082326,6700.0,400.0,-637.0,-0.552,6.26,5.29,57996.93593,722.2622244630413,6742.089364581279,8.066362573056086,2607287.069017859,,,,,,,-319000.0,208000.0,119000.0
102.1082326,6650.0,777.0,-317.0,-1.14,6.28,5.4,56539.79583,730.4766266932709,6702.73958915308,8.214402230229538,2637990.131528458,,,,,,,-319000.0,208000.0,119000.0
103.1082326,6560.0,1150.0,9.66,-1.72,6.28,5.48,55082.65572,738.8371290705207,6660.044543064258,8.360502377249826,2671920.872079901,,,,,,,-319000.0,208000.0,119000.0
104.1082326,6440.0,1530.0,340.0,-2.31,6.25,5.54,53625.51561,747.3475462165835,6627.978575704662,8.510417146062817,2697836.761718331,,,,,,,-319000.0,208000.0,119000.0
105.1082326,6280.0,1900.0,674.0,-2.89,6.19,5.57,52168.3755,756.0130063890152,6595.655843053062,8.665460172431699,2724343.640974234,,,,,,,-319000.0,208000.0,119000.0
106.1082326,6090.0,2270.0,1010.0,-3.47,6.1,5.58,50711.23539,764.8273753397683,6577.31708221521,8.814368950753083,2739556.754820435,,,,,,,-319000.0,208000.0,119000.0
107.1082326,5870.0,2630.0,1340.0,-4.03,5.98,5.56,49254.09528,773.7932718370517,6570.342456828259,8.96589649728347,2745376.093389335,,,,,,,-319000.0,208000.0,119000.0
108.1082326,5610.0,2990.0,1680.0,-4.57,5.83,5.52,47796.95517,782.8990337491599,6575.302274420545,9.105761912108179,2741235.925068411,,,,,,,-319000.0,208000.0,119000.0
109.1082326,5320.0,3330.0,2000.0,-5.08,5.66,5.45,46339.81506,792.1372262130567,6587.207299000085,9.23819246389682,2731336.436704194,,,,,,,-319000.0,208000.0,119000.0
110.1082326,5000.0,3670.0,2330.0,-5.56,5.47,5.36,44882.67496,801.4937480026963,6625.541487305019,9.356521789639567,2699821.82993139,,,,,,,-319000.0,207000.0,119000.0
111.1082326,4650.0,3990.0,2650.0,-6.01,5.26,5.25,43425.53485,810.9575791508096,6675.709700099309,9.463831148113327,2659395.776649492,,,,,,,-319000.0,207000.0,119000.0
112.1082326,4280.0,4300.0,2960.0,-6.41,5.04,5.13,41968.39474,820.5153090067953,6750.555532695069,9.557729855985677,2600751.343558529,,,,,,,-319000.0,207000.0,119000.0
113.1082326,3880.0,4590.0,3260.0,-6.77,4.82,4.99,40511.25463,830.148927226343,6837.404478309002,9.633618219547628,2535101.288039202,,,,,,,-320000.0,207000.0,119000.0
114.1082326,3470.0,4880.0,3560.0,-7.07,4.6,4.85,39054.11452,839.8425024181904,6966.268728666731,9.693575191847433,2442178.55187243,,,,,,,-320000.0,207000.0,119000.0
115.1082326,3040.0,5150.0,3840.0,-7.33,4.38,4.7,37596.97441,849.5722197830474,7107.017658624467,9.729717364857008,2346405.516682194,,,,,,,-320000.0,207000.0,119000.0
116.1082326,2590.0,5400.0,4120.0,-7.54,4.17,4.56,36139.8343,859.3191834128144,7269.284696584665,9.746963629766965,2242820.432908401,,,,,,,-320000.0,207000.0,119000.0
117.1082326,2130.0,5650.0,4390.0,-7.71,3.98,4.43,34682.69419,869.0677268937658,7465.353307111459,9.748543480951398,2126557.489498082,,,,,,,-320000.0,207000.0,119000.0
118.094466,1670.0,5880.0,4650.0,-7.82,3.82,4.3,33240.775,878.675756227019,7680.221350976806,9.742145554240093,2009233.387119652,,,,,,,-320000.0,207000.0,119000.0
119.094466,1200.0,6100.0,4900.0,-7.89,3.51,4.06,33240.775,888.3832172750995,7915.80697086532,9.707461048080493,1891417.790072807,,,,,,,-320000.0,207000.0,119000.0
120.094466,726.0,6300.0,5140.0,-7.94,3.23,3.83,33240.775,897.9255335557517,8163.129056924189,9.542316280652198,1778543.676547766,,,,,,,-320000.0,207000.0,119000.0
121.094466,249.0,6490.0,5360.0,-7.96,2.96,3.61,33231.915,907.3141117228652,8420.908561432074,9.388578167113485,1671321.334203539,,,,,,,-320000.0,207000.0,119000.0
122.094466,-229.0,6660.0,5570.0,-7.96,2.71,3.4,33231.915,916.5420746616724,8685.21392943202,9.227962938807241,1571146.996985878,,,,,,,-320000.0,207000.0,119000.0
123.094466,-706.0,6810.0,5770.0,-7.94,2.47,3.2,33231.915,925.6121187629984,8953.626974584098,9.07004410132608,1478358.852913324,,,,,,,-320000.0,207000.0,119000.0
124.094466,-1180.0,6950.0,5960.0,-7.91,2.25,3.02,33231.915,934.5219167405061,9231.278351344412,8.909797977507683,1390766.32724839,,,,,,,-320000.0,207000.0,119000.0
125.094466,-1660.0,7080.0,6130.0,-7.87,2.05,2.84,33231.915,943.2826815473023,9510.988381866524,8.760764806796265,1310166.702513104,,,,,,,-320000.0,207000.0,119000.0
126.094466,-2130.0,7200.0,6300.0,-7.82,1.86,2.67,33231.915,951.896913956519,9801.372352890181,8.614232409216738,1233684.429558594,,,,,,,-320000.0,207000.0,119000.0
127.094466,-2590.0,7310.0,6450.0,-7.76,1.68,2.52,33231.915,960.366913956519,10086.95692466266,8.47,1164816.536811147,,,,,,,-320000.0,207000.0,119000.0
128.094466,-3060.0,7400.0,6600.0,-7.7,1.52,2.37,33231.915,968.697003992047,10377.070877661,8.330090035527828,1100596.922149354,,,,,,,-320000.0,207000.0,119000.0
129.094466,-3520.0,7490.0,6740.0,-7.63,1.37,2.24,33231.915,976.8956197288651,10673.24224404187,8.198615736818015,1040363.54825056,,,,,,,-320000.0,207000.0,119000.0
130.094466,-3970.0,7570.0,6870.0,-7.56,1.23,2.11,33231.915,984.964783254287,10966.43515459787,8.06916352542195,985477.9472435125,,,,,,,-320000.0,207000.0,119000.0
131.094466,-4430.0,7630.0,6990.0,-7.49,1.09,1.99,33231.915,992.9095047723769,11256.19385049849,7.944721518089857,935394.3289403078,,,,,,,-320000.0,207000.0,119000.0
132.094466,-4870.0,7700.0,7110.0,-7.42,0.969,1.87,33231.915,1000.735634083856,11556.77290596298,7.82612931147959,887369.9168604299,,,,,,,-320000.0,207000.0,119000.0
133.094466,-5320.0,7750.0,7220.0,-7.34,0.854,1.77,33231.915,1008.448756732953,11852.98696531807,7.71312264909615,843572.1755127289,,,,,,,-320000.0,207000.0,119000.0
134.094466,-5750.0,7800.0,7320.0,-7.26,0.746,1.67,33231.915,1016.047297119106,12144.33612841805,7.598540386153119,803582.1885898975,,,,,,,-320000.0,207000.0,119000.0
135.094466,-6190.0,7840.0,7420.0,-7.19,0.646,1.57,33231.915,1023.534153335169,12443.3958387572,7.486856216062921,765420.388947955,,,,,,,-320000.0,206000.0,119000.0
136.094466,-6620.0,7880.0,7510.0,-7.11,0.551,1.48,33231.915,1030.921867189941,12740.44347736765,7.387713854772667,730144.4177231548,,,,,,,-320000.0,206000.0,119000.0
137.094466,-7040.0,7910.0,7590.0,-7.03,0.463,1.4,33231.915,1038.20514262068,13028.34601935334,7.283275430738563,698231.2644912454,,,,,,,-320000.0,206000.0,119000.0
138.094466,-7460.0,7930.0,7670.0,-6.96,0.38,1.32,33231.915,1045.388127306728,13317.86018848373,7.182984686047994,668203.8251314084,,,,,,,-320000.0,206000.0,119000.0
139.094466,-7870.0,7950.0,7750.0,-6.88,0.302,1.24,33231.915,1052.482378500476,13608.89047644958,7.094251193748358,639929.9290448036,,,,,,,-320000.0,206000.0,118000.0
140.094466,-8290.0,7970.0,7820.0,-6.81,0.229,1.17,33231.915,1059.479749721156,13906.73937341173,6.997371220679948,612811.9546899905,,,,,,,-321000.0,206000.0,118000.0
141.094466,-8690.0,7980.0,7890.0,-6.73,0.161,1.1,33231.915,1066.393319059783,14193.25896332481,6.913569338626756,588319.991928274,,,,,,,-321000.0,206000.0,118000.0
142.094466,-9090.0,7990.0,7960.0,-6.66,0.0959,1.04,33231.915,1073.214522839176,14485.50309792518,6.821203779392608,564820.8153749465,,,,,,,-321000.0,206000.0,118000.0
143.094466,-9490.0,7990.0,8020.0,-6.59,0.0348,0.976,33231.915,1079.955917117068,14772.29162994016,6.741394277892371,543102.890955124,,,,,,,-321000.0,206000.0,118000.0
144.094466,-9880.0,7990.0,8070.0,-6.52,-0.0228,0.918,33231.915,1086.617890326261,15052.55460046566,6.661973209192604,523067.1399340024,,,,,,,-321000.0,206000.0,118000.0
145.094466,-10300.0,7990.0,8130.0,-6.45,-0.0772,0.863,33231.915,1093.202238725305,15363.17024575332,6.58434839904451,502130.0051517902,,,,,,,-321000.0,206000.0,118000.0
146.094466,-10700.0,7980.0,8180.0,-6.39,-0.129,0.811,33231.915,1099.710174560883,15655.12056804418,6.507935835577976,483576.320843248,,,,,,,-321000.0,206000.0,118000.0
147.094466,-11000.0,7970.0,8220.0,-6.32,-0.177,0.761,33231.915,1106.152725453192,15877.32030287227,6.442550892309661,470135.9348689596,,,,,,,-321000.0,206000.0,118000.0
148.094466,-11400.0,7960.0,8270.0,-6.25,-0.223,0.713,33231.915,1112.520837418289,16177.59252793814,6.368111965096092,452845.5195488289,,,,,,,-321000.0,206000.0,118000.0
149.094466,-11800.0,7950.0,8310.0,-6.19,-0.267,0.667,33231.915,1118.815326913077,16477.21457043028,6.294489494788278,436526.1505067129,,,,,,,-321000.0,206000.0,118000.0
150.094466,-12200.0,7930.0,8350.0,-6.13,-0.309,0.624,33231.915,1125.046881935702,16776.39412984805,6.231555022624771,421095.518117994,,,,,,,-321000.0,206000.0,118000.0
151.094466,-12500.0,7910.0,8380.0,-6.07,-0.348,0.582,33231.915,1131.216303059276,17001.2499540475,6.169421123573913,410030.4928374239,,,,,,,-321000.0,206000.0,118000.0
152.094466,-12900.0,7890.0,8420.0,-6.01,-0.385,0.542,33231.915,1137.32406271401,17307.75837594227,6.107759654734296,395636.3739502018,,,,,,,-321000.0,206000.0,118000.0
153.094466,-13200.0,7860.0,8450.0,-5.95,-0.421,0.504,33231.915,1143.370722039621,17533.4565901878,6.046659325611127,385516.3266595393,,,,,,,-321000.0,206000.0,118000.0
154.094466,-13600.0,7840.0,8480.0,-5.89,-0.455,0.468,33231.915,1149.356852425772,17841.9729850709,5.986130386150974,372299.2018683468,,,,,,,-321000.0,206000.0,118000.0
155.094466,-14000.0,7810.0,8510.0,-5.83,-0.487,0.433,33231.915,1155.282909209165,18149.82644545121,5.926056783393152,359776.5948546592,,,,,,,-321000.0,206000.0,118000.0
156.094466,-14300.0,7780.0,8530.0,-5.78,-0.518,0.399,33231.915,1161.149216224656,18378.77308200958,5.866307015491092,350868.8623783706,,,,,,,-321000.0,206000.0,118000.0
157.094466,-14600.0,7750.0,8550.0,-5.72,-0.547,0.367,33231.915,1166.966081789546,18609.80924136516,5.816865564889738,342211.0408603543,,,,,,,-321000.0,206000.0,118000.0
158.094466,-15000.0,7710.0,8570.0,-5.67,-0.575,0.336,33231.915,1172.723885016472,18917.95443487482,5.757803226926047,331153.6222850166,,,,,,,-321000.0,206000.0,118000.0
159.094466,-15300.0,7680.0,8590.0,-5.62,-0.601,0.307,33231.915,1178.432862245363,19153.60279425257,5.708977228891353,323055.3268230379,,,,,,,-321000.0,205000.0,118000.0
160.094466,-15700.0,7640.0,8610.0,-5.57,-0.627,0.278,33231.915,1184.093237674608,19467.70916158344,5.660375429244954,312714.6022616361,,,,,,,-321000.0,205000.0,118000.0
161.094466,-16000.0,7600.0,8630.0,-5.52,-0.651,0.25,33231.915,1189.705306188089,19703.72807364129,5.612068513480569,305267.8370499075,,,,,,,-321000.0,205000.0,118000.0
162.094466,-16300.0,7560.0,8640.0,-5.47,-0.674,0.224,33231.915,1195.269180827223,19937.23150289428,5.563874639134134,298159.1602723327,,,,,,,-321000.0,205000.0,118000.0
163.094466,-16700.0,7520.0,8650.0,-5.42,-0.697,0.198,33231.915,1200.785098883177,20254.94754374842,5.515918055954058,288878.7621936148,,,,,,,-321000.0,205000.0,118000.0
164.094466,-17000.0,7480.0,8670.0,-5.37,-0.718,0.174,33231.915,1206.25331733163,20496.81194722731,5.468218448452841,282101.3905477867,,,,,,,-321000.0,205000.0,118000.0
165.094466,-17300.0,7440.0,8680.0,-5.32,-0.738,0.15,33231.915,1211.673898481285,20736.1037806045,5.42058114965545,275628.1337670594,,,,,,,-321000.0,205000.0,118000.0
166.094466,-17600.0,7390.0,8680.0,-5.28,-0.758,0.127,33231.915,1217.046937100167,20969.3705198797,5.373038618882243,269529.9762140274,,,,,,,-321000.0,205000.0,118000.0
167.094466,-17900.0,7350.0,8690.0,-5.23,-0.777,0.105,33231.915,1222.382580735194,21211.99189138069,5.335643635026612,263399.5054678713,,,,,,,-321000.0,205000.0,118000.0
168.094466,-18200.0,7300.0,8700.0,-5.19,-0.795,0.0837,33231.915,1227.6710260644,21452.73875289586,5.288445329205929,257520.8350918308,,,,,,,-322000.0,205000.0,118000.0
169.094466,-18600.0,7250.0,8700.0,-5.14,-0.812,0.0631,33231.915,1232.922228849477,21776.42073436312,5.251202785076958,249922.2157281004,,,,,,,-322000.0,205000.0,118000.0
170.094466,-18900.0,7200.0,8700.0,-5.1,-0.828,0.0432,33231.915,1238.126354675204,22016.81175829053,5.204125825727122,244494.4480050372,,,,,,,-322000.0,205000.0,118000.0
171.094466,-19200.0,7150.0,8710.0,-5.06,-0.844,0.0239,33231.915,1243.293312217123,22262.67279551132,5.166957541919616,239124.0476721004,,,,,,,-322000.0,205000.0,118000.0
172.094466,-19500.0,7100.0,8710.0,-5.02,-0.86,0.0053,33231.915,1248.423273933355,22506.09028685347,5.129961716231418,233979.4665761451,,,,,,,-322000.0,205000.0,118000.0
173.094466,-19800.0,7050.0,8710.0,-4.98,-0.874,-0.0128,33231.915,1253.516409322288,22750.96921012377,5.093135388932833,228969.7208767478,,,,,,,-322000.0,205000.0,118000.0
174.094466,-20100.0,6990.0,8700.0,-4.94,-0.888,-0.0303,33231.915,1258.572538260517,22990.43496761207,5.056128938229325,224224.7167842647,,,,,,,-322000.0,205000.0,118000.0
175.094466,-20400.0,6940.0,8700.0,-4.9,-0.902,-0.0472,33231.915,1263.591807339775,23238.19270081045,5.019269079258454,219468.9887920644,,,,,,,-322000.0,205000.0,118000.0
176.094466,-20700.0,6890.0,8700.0,-4.86,-0.915,-0.0636,33231.915,1268.574360083099,23487.2752783289,4.982552743323447,214838.7339157453,,,,,,,-322000.0,205000.0,118000.0
177.094466,-20900.0,6830.0,8690.0,-4.82,-0.928,-0.0795,33231.915,1273.520153240925,23642.65213549445,4.945793157826154,212024.2206287609,,,,,,,-322000.0,205000.0,118000.0
178.094466,-21200.0,6780.0,8690.0,-4.78,-0.94,-0.095,33231.915,1278.429318572221,23894.02645014021,4.909165331296147,207586.5350426583,,,,,,,-322000.0,205000.0,118000.0
179.094466,-21500.0,6720.0,8680.0,-4.75,-0.951,-0.11,33231.915,1283.301794842045,24140.23197900136,4.872476269824205,203373.7898360018,,,,,,,-322000.0,205000.0,118000.0
180.094466,-21800.0,6660.0,8680.0,-4.71,-0.962,-0.124,33231.915,1288.147308333926,24391.35092609673,4.845513491880917,199207.713620515,,,,,,,-322000.0,205000.0,118000.0
181.094466,-22100.0,6600.0,8670.0,-4.67,-0.973,-0.139,33231.915,1292.956146031333,24640.18871680978,4.808837697406724,195204.4889990781,,,,,,,-322000.0,205000.0,118000.0
182.094466,-22400.0,6540.0,8660.0,-4.64,-0.984,-0.152,33231.915,1297.728456792379,24890.30333282421,4.772310761046477,191301.1062725928,,,,,,,-322000.0,205000.0,118000.0
183.094466,-22600.0,6490.0,8650.0,-4.6,-0.994,-0.166,33231.915,1302.474082146324,25053.99369362098,4.745625353944409,188809.5393040611,,,,,,,-322000.0,205000.0,118000.0
184.094466,-22900.0,6430.0,8640.0,-4.57,-1.0,-0.178,33231.915,1307.183178874997,25306.21465174118,4.709096728673132,185064.6563632226,,,,,,,-322000.0,204000.0,118000.0
185.094466,-23200.0,6360.0,8630.0,-4.54,-1.01,-0.191,33231.915,1311.864694014351,25557.12229496897,4.681515139353925,181448.7404451417,,,,,,,-322000.0,204000.0,118000.0
186.094466,-23500.0,6300.0,8620.0,-4.5,-1.02,-0.203,33231.915,1316.519603358259,25811.71052061448,4.654909343907784,177887.0317348451,,,,,,,-322000.0,204000.0,117000.0
187.094466,-23700.0,6240.0,8600.0,-4.47,-1.03,-0.215,33231.915,1321.138218843445,25972.82425921371,4.61861548518601,175686.9511475768,,,,,,,-322000.0,204000.0,117000.0
188.094466,-24000.0,6180.0,8590.0,-4.44,-1.04,-0.227,33231.915,1325.730388809811,26229.3823793089,4.592169966366663,172266.8574559341,,,,,,,-322000.0,204000.0,117000.0
189.094466,-24300.0,6120.0,8580.0,-4.41,-1.05,-0.238,33231.915,1330.296210641639,26486.99303431781,4.565821831828308,168932.2418327287,,,,,,,-322000.0,204000.0,117000.0
190.094466,-24500.0,6050.0,8560.0,-4.38,-1.05,-0.249,33231.915,1334.835730880607,26648.19130822953,4.53952023896799,166894.6384676788,,,,,,,-322000.0,204000.0,117000.0
191.094466,-24800.0,5990.0,8550.0,-4.35,-1.06,-0.26,33231.915,1339.346706495704,26907.66805206278,4.510975615097027,163691.3526262329,,,,,,,-322000.0,204000.0,117000.0
192.094466,-25000.0,5930.0,8530.0,-4.32,-1.07,-0.27,33231.915,1343.831536481334,27072.60238691508,4.484829985629332,161702.9155283695,,,,,,,-322000.0,204000.0,117000.0
193.094466,-25300.0,5860.0,8520.0,-4.29,-1.08,-0.28,33231.915,1348.290258271264,27331.66661585056,4.458721789930383,158652.0290299617,,,,,,,-322000.0,204000.0,117000.0
194.094466,-25600.0,5800.0,8500.0,-4.26,-1.08,-0.29,33231.915,1352.722966247209,27590.75932264279,4.432707975944275,155686.3562902627,,,,,,,-322000.0,204000.0,117000.0
195.094466,-25800.0,5730.0,8480.0,-4.23,-1.09,-0.299,33231.915,1357.127293664647,27755.77957831486,4.404327417438444,153840.6124924606,,,,,,,-323000.0,204000.0,117000.0
196.094466,-26100.0,5670.0,8460.0,-4.2,-1.1,-0.309,33231.915,1361.505695313651,28016.61114410521,4.378401649003892,150989.4681452221,,,,,,,-323000.0,204000.0,117000.0
196.649466,-26200.0,5630.0,8450.0,-4.18,-1.1,-0.314,26046.18107,1363.921410898116,28098.74374416052,4.352640692728955,150108.0740568019,,,,,,,-323000.0,204000.0,117000.0
197.649466,-26500.0,5560.0,8430.0,-4.15,-1.11,-0.323,26046.18107,1368.255115548874,28358.92275810208,4.333704650757825,147366.3750115322,,,,,,,-323000.0,204000.0,117000.0
198.649466,-26700.0,5500.0,8410.0,-4.13,-1.11,-0.332,26046.18107,1372.563123092971,28528.3735954225,4.308007544097388,145620.9411893179,,,,,,,-323000.0,204000.0,117000.0
199.649466,-26900.0,5430.0,8390.0,-4.1,-1.12,-0.341,26046.18107,1376.852554756956,28696.46319670771,4.289431663985335,143919.9874751672,,,,,,,-323000.0,204000.0,117000.0
200.649466,-27200.0,5360.0,8370.0,-4.07,-1.12,-0.349,26046.18107,1381.116435735595,28959.04867221988,4.263880978639062,141321.8384178924,,,,,,,-323000.0,204000.0,117000.0
201.649466,-27400.0,5300.0,8350.0,-4.05,-1.13,-0.357,26046.18107,1385.352129421404,29130.26776395988,4.235693685808737,139665.4248469775,,,,,,,-323000.0,204000.0,117000.0
202.649466,-27700.0,5230.0,8330.0,-4.02,-1.13,-0.365,26046.18107,1389.57194564963,29394.4178374058,4.219816228226058,137166.5241093698,,,,,,,-323000.0,204000.0,117000.0
203.649466,-27900.0,5160.0,8310.0,-3.99,-1.14,-0.373,26046.18107,1393.763666656567,29565.04185689579,4.191721006937365,135587.8779377061,,,,,,,-323000.0,204000.0,117000.0
204.649466,-28200.0,5090.0,8280.0,-3.97,-1.14,-0.38,26046.18107,1397.930059460901,29827.94830356255,4.166392804333264,133208.241960649,,,,,,,-323000.0,204000.0,117000.0
205.649466,-28400.0,5020.0,8260.0,-3.94,-1.15,-0.388,26046.18107,1402.077938436956,29999.79999933333,4.147878976055112,131686.4655150529,,,,,,,-323000.0,204000.0,117000.0
206.649466,-28600.0,4950.0,8240.0,-3.92,-1.15,-0.395,26046.18107,1406.200637067707,30172.17426702955,4.122698630751464,130186.1084706609,,,,,,,-323000.0,204000.0,117000.0
207.649466,-28900.0,4890.0,8210.0,-3.89,-1.16,-0.402,26046.18107,1410.304894004109,30438.89288394044,4.104256936401521,127914.6112931955,,,,,,,-323000.0,204000.0,117000.0
208.649466,-29100.0,4820.0,8190.0,-3.87,-1.16,-0.409,26046.18107,1414.384024303572,30612.39128196293,4.079130299463356,126468.7856722084,,,,,,,-323000.0,203000.0,117000.0
209.649466,-29300.0,4750.0,8170.0,-3.84,-1.16,-0.416,26046.18107,1418.444785439123,30786.38335368414,4.060761135550822,125043.3252429913,,,,,,,-323000.0,203000.0,117000.0
210.649466,-29600.0,4680.0,8140.0,-3.82,-1.17,-0.422,26046.18107,1422.477682164803,31053.53442041662,4.032896725679942,122901.1043261093,,,,,,,-323000.0,203000.0,117000.0
211.649466,-29800.0,4610.0,8110.0,-3.8,-1.17,-0.429,26046.18107,1426.495067384072,31226.01799781714,4.017385219268871,121547.1132320948,,,,,,,-323000.0,203000.0,117000.0
212.649466,-30000.0,4540.0,8090.0,-3.77,-1.17,-0.435,26046.18107,1430.494184911727,31401.58753948596,3.99911752765532,120191.7477470811,,,,,,,-323000.0,203000.0,117000.0
213.649466,-30200.0,4470.0,8060.0,-3.75,-1.18,-0.441,26046.18107,1434.46545989591,31575.06136177727,3.971274984183291,118874.7054000956,,,,,,,-323000.0,203000.0,117000.0
214.649466,-30500.0,4390.0,8040.0,-3.73,-1.18,-0.447,26046.18107,1438.421389748676,31845.93694649287,3.955929852765339,116861.0538180008,,,,,,,-323000.0,203000.0,117000.0
215.649466,-30700.0,4320.0,8010.0,-3.71,-1.18,-0.453,26046.18107,1442.359042475872,32020.50124529596,3.93765272719675,115590.3577942945,,,,,,,-323000.0,203000.0,117000.0
216.649466,-30900.0,4250.0,7980.0,-3.68,-1.19,-0.459,26046.18107,1446.278444088364,32195.54161681396,3.919401612491376,114336.8936847903,,,,,,,-323000.0,203000.0,117000.0
217.649466,-31100.0,4180.0,7950.0,-3.66,-1.19,-0.465,26046.18107,1450.173207367435,32371.05033822659,3.894763279071014,113100.4356737666,,,,,,,-323000.0,203000.0,117000.0
218.649466,-31400.0,4110.0,7930.0,-3.64,-1.19,-0.47,26046.18107,1454.049794139326,32645.62757859006,3.876586771890964,111205.8966949276,,,,,,,-323000.0,203000.0,117000.0
219.649466,-31600.0,4040.0,7900.0,-3.62,-1.2,-0.476,26046.18107,1457.90810983403,32822.12058962675,3.858315694704102,110013.1466039114,,,,,,,-323000.0,203000.0,117000.0
220.649466,-31800.0,3970.0,7870.0,-3.6,-1.2,-0.481,26046.18107,1461.751412580367,32999.05756230017,3.843302746336801,108836.554967567,,,,,,,-323000.0,203000.0,117000.0
221.649466,-32000.0,3890.0,7840.0,-3.58,-1.2,-0.486,26046.18107,1465.576508788307,33175.257346402,3.825096207940396,107683.5238943,,,,,,,-323000.0,203000.0,117000.0
222.649466,-32200.0,3820.0,7810.0,-3.56,-1.2,-0.491,26046.18107,1469.383423024273,33353.08831277848,3.806914235965922,106538.2977206739,,,,,,,-324000.0,203000.0,117000.0
223.649466,-32400.0,3750.0,7780.0,-3.53,-1.21,-0.496,26046.18107,1473.172180208364,33531.34205485966,3.788757184090846,105408.5861682165,,,,,,,-324000.0,203000.0,117000.0
224.649466,-32600.0,3680.0,7750.0,-3.51,-1.21,-0.501,26046.18107,1476.936621202721,33710.01186591307,3.764440994357595,104294.1741037257,,,,,,,-324000.0,203000.0,117000.0
225.649466,-32800.0,3600.0,7720.0,-3.49,-1.21,-0.506,26046.18107,1480.682979567854,33888.02738431377,3.746358365132732,103201.3269314575,,,,,,,-324000.0,203000.0,117000.0
226.649466,-33100.0,3530.0,7690.0,-3.47,-1.21,-0.51,26046.18107,1484.411281594246,34164.41130767512,3.728302026392175,101538.3207314236,,,,,,,-324000.0,203000.0,117000.0
227.649466,-33300.0,3460.0,7660.0,-3.45,-1.22,-0.515,26046.18107,1488.121416362688,34344.39109956675,3.710134768441707,100476.8978256576,,,,,,,-324000.0,203000.0,117000.0
228.649466,-33500.0,3390.0,7630.0,-3.43,-1.22,-0.52,26046.18107,1491.816835824671,34524.75923160074,3.695419461982631,99429.79475465359,,,,,,,-324000.0,203000.0,117000.0
229.649466,-33700.0,3310.0,7600.0,-3.42,-1.22,-0.524,26046.18107,1495.494294186094,34704.55445615172,3.677458361423009,98402.22390600778,,,,,,,-324000.0,203000.0,117000.0
